question_ref,lo_code,question_type,question_text,explanation,subtopic_codes,difficulty,source,verified,option_key,option_text,answer_value,sort_order
q-2-1-21,TS2.1,mc,"A company processes security camera footage from 500 retail locations and needs to detect shoplifting behavior in real time. The system must identify specific actions such as concealing merchandise and alert store security within seconds. The team has labeled video training data showing shoplifting incidents. Which approach should the ML engineer recommend?","The combination of Amazon Rekognition Video for real-time video analysis with a custom SageMaker model fine-tuned on the labeled shoplifting data is the correct architecture. Rekognition Video provides real-time video streaming analysis with low latency. The custom model trained on proprietary shoplifting footage handles the unique behavioral patterns specific to this use case. Using only standard Rekognition without custom training would not recognize the specific shoplifting behaviors. Amazon Transcribe processes audio not video. Amazon Comprehend analyzes text not video footage.",k-2-1-2|s-2-1-1,hard,ai-generated,false,D,Use Amazon Comprehend to analyze text descriptions of security incidents,false,4
q-2-1-22,TS2.1,matching,"Match each business scenario to the correct AWS AI service or SageMaker built-in algorithm.","Rekognition = image/video visual analysis. Comprehend = NLP on text (sentiment, entities, topics). Transcribe = audio to text. Textract = document text and structure extraction. Personalize = managed recommendation engine with no ML expertise required. These are the five most commonly tested AI services.",k-2-1-2,hard,ai-generated,false,L1,Detect whether product images contain adult content before displaying on a website,R1,1
q-2-1-22,TS2.1,matching,"Match each business scenario to the correct AWS AI service or SageMaker built-in algorithm.","Rekognition = image/video visual analysis. Comprehend = NLP on text (sentiment, entities, topics). Transcribe = audio to text. Textract = document text and structure extraction. Personalize = managed recommendation engine with no ML expertise required. These are the five most commonly tested AI services.",k-2-1-2,hard,ai-generated,false,L2,Determine the dominant sentiment in thousands of product reviews stored as text files,R2,2
q-2-1-22,TS2.1,matching,"Match each business scenario to the correct AWS AI service or SageMaker built-in algorithm.","Rekognition = image/video visual analysis. Comprehend = NLP on text (sentiment, entities, topics). Transcribe = audio to text. Textract = document text and structure extraction. Personalize = managed recommendation engine with no ML expertise required. These are the five most commonly tested AI services.",k-2-1-2,hard,ai-generated,false,L3,Convert recorded customer service phone calls into searchable text transcripts,R3,3
q-2-1-22,TS2.1,matching,"Match each business scenario to the correct AWS AI service or SageMaker built-in algorithm.","Rekognition = image/video visual analysis. Comprehend = NLP on text (sentiment, entities, topics). Transcribe = audio to text. Textract = document text and structure extraction. Personalize = managed recommendation engine with no ML expertise required. These are the five most commonly tested AI services.",k-2-1-2,hard,ai-generated,false,L4,Extract invoice line items and totals from scanned PDF receipts into a database,R4,4
q-2-1-22,TS2.1,matching,"Match each business scenario to the correct AWS AI service or SageMaker built-in algorithm.","Rekognition = image/video visual analysis. Comprehend = NLP on text (sentiment, entities, topics). Transcribe = audio to text. Textract = document text and structure extraction. Personalize = managed recommendation engine with no ML expertise required. These are the five most commonly tested AI services.",k-2-1-2,hard,ai-generated,false,L5,Generate personalized product recommendations from user purchase history without writing ML code,R5,5
q-2-1-22,TS2.1,matching,"Match each business scenario to the correct AWS AI service or SageMaker built-in algorithm.","Rekognition = image/video visual analysis. Comprehend = NLP on text (sentiment, entities, topics). Transcribe = audio to text. Textract = document text and structure extraction. Personalize = managed recommendation engine with no ML expertise required. These are the five most commonly tested AI services.",k-2-1-2,hard,ai-generated,false,R1,Amazon Rekognition,,6
q-2-1-22,TS2.1,matching,"Match each business scenario to the correct AWS AI service or SageMaker built-in algorithm.","Rekognition = image/video visual analysis. Comprehend = NLP on text (sentiment, entities, topics). Transcribe = audio to text. Textract = document text and structure extraction. Personalize = managed recommendation engine with no ML expertise required. These are the five most commonly tested AI services.",k-2-1-2,hard,ai-generated,false,R2,Amazon Comprehend,,7
q-2-1-22,TS2.1,matching,"Match each business scenario to the correct AWS AI service or SageMaker built-in algorithm.","Rekognition = image/video visual analysis. Comprehend = NLP on text (sentiment, entities, topics). Transcribe = audio to text. Textract = document text and structure extraction. Personalize = managed recommendation engine with no ML expertise required. These are the five most commonly tested AI services.",k-2-1-2,hard,ai-generated,false,R3,Amazon Transcribe,,8
q-2-1-22,TS2.1,matching,"Match each business scenario to the correct AWS AI service or SageMaker built-in algorithm.","Rekognition = image/video visual analysis. Comprehend = NLP on text (sentiment, entities, topics). Transcribe = audio to text. Textract = document text and structure extraction. Personalize = managed recommendation engine with no ML expertise required. These are the five most commonly tested AI services.",k-2-1-2,hard,ai-generated,false,R4,Amazon Textract,,9
q-2-1-22,TS2.1,matching,"Match each business scenario to the correct AWS AI service or SageMaker built-in algorithm.","Rekognition = image/video visual analysis. Comprehend = NLP on text (sentiment, entities, topics). Transcribe = audio to text. Textract = document text and structure extraction. Personalize = managed recommendation engine with no ML expertise required. These are the five most commonly tested AI services.",k-2-1-2,hard,ai-generated,false,R5,Amazon Personalize,,10
q-2-1-23,TS2.1,matching,"Match each SageMaker built-in algorithm to its primary use case.","XGBoost = tabular classification/regression. DeepAR = time series forecasting of multiple related series. Random Cut Forest = unsupervised anomaly detection scoring. K-Means = unsupervised customer clustering. Factorization Machines = sparse matrix recommendations. These five algorithms cover the most common SageMaker built-in algorithm questions.",k-2-1-1,hard,ai-generated,false,L1,Binary classification of structured tabular data with missing values,R1,1
q-2-1-23,TS2.1,matching,"Match each SageMaker built-in algorithm to its primary use case.","XGBoost = tabular classification/regression. DeepAR = time series forecasting of multiple related series. Random Cut Forest = unsupervised anomaly detection scoring. K-Means = unsupervised customer clustering. Factorization Machines = sparse matrix recommendations. These five algorithms cover the most common SageMaker built-in algorithm questions.",k-2-1-1,hard,ai-generated,false,L2,Forecast demand for thousands of related product SKUs simultaneously,R2,2
q-2-1-23,TS2.1,matching,"Match each SageMaker built-in algorithm to its primary use case.","XGBoost = tabular classification/regression. DeepAR = time series forecasting of multiple related series. Random Cut Forest = unsupervised anomaly detection scoring. K-Means = unsupervised customer clustering. Factorization Machines = sparse matrix recommendations. These five algorithms cover the most common SageMaker built-in algorithm questions.",k-2-1-1,hard,ai-generated,false,L3,Assign anomaly scores to network events with no labeled attack examples,R3,3
q-2-1-23,TS2.1,matching,"Match each SageMaker built-in algorithm to its primary use case.","XGBoost = tabular classification/regression. DeepAR = time series forecasting of multiple related series. Random Cut Forest = unsupervised anomaly detection scoring. K-Means = unsupervised customer clustering. Factorization Machines = sparse matrix recommendations. These five algorithms cover the most common SageMaker built-in algorithm questions.",k-2-1-1,hard,ai-generated,false,L4,Discover natural behavioral segments among one million customers without predefined categories,R4,4
q-2-1-23,TS2.1,matching,"Match each SageMaker built-in algorithm to its primary use case.","XGBoost = tabular classification/regression. DeepAR = time series forecasting of multiple related series. Random Cut Forest = unsupervised anomaly detection scoring. K-Means = unsupervised customer clustering. Factorization Machines = sparse matrix recommendations. These five algorithms cover the most common SageMaker built-in algorithm questions.",k-2-1-1,hard,ai-generated,false,L5,Generate product recommendations from a sparse user-item purchase matrix,R5,5
q-2-1-23,TS2.1,matching,"Match each SageMaker built-in algorithm to its primary use case.","XGBoost = tabular classification/regression. DeepAR = time series forecasting of multiple related series. Random Cut Forest = unsupervised anomaly detection scoring. K-Means = unsupervised customer clustering. Factorization Machines = sparse matrix recommendations. These five algorithms cover the most common SageMaker built-in algorithm questions.",k-2-1-1,hard,ai-generated,false,R1,XGBoost,,6
q-2-1-23,TS2.1,matching,"Match each SageMaker built-in algorithm to its primary use case.","XGBoost = tabular classification/regression. DeepAR = time series forecasting of multiple related series. Random Cut Forest = unsupervised anomaly detection scoring. K-Means = unsupervised customer clustering. Factorization Machines = sparse matrix recommendations. These five algorithms cover the most common SageMaker built-in algorithm questions.",k-2-1-1,hard,ai-generated,false,R2,DeepAR,,7
q-2-1-23,TS2.1,matching,"Match each SageMaker built-in algorithm to its primary use case.","XGBoost = tabular classification/regression. DeepAR = time series forecasting of multiple related series. Random Cut Forest = unsupervised anomaly detection scoring. K-Means = unsupervised customer clustering. Factorization Machines = sparse matrix recommendations. These five algorithms cover the most common SageMaker built-in algorithm questions.",k-2-1-1,hard,ai-generated,false,R3,Random Cut Forest,,8
q-2-1-23,TS2.1,matching,"Match each SageMaker built-in algorithm to its primary use case.","XGBoost = tabular classification/regression. DeepAR = time series forecasting of multiple related series. Random Cut Forest = unsupervised anomaly detection scoring. K-Means = unsupervised customer clustering. Factorization Machines = sparse matrix recommendations. These five algorithms cover the most common SageMaker built-in algorithm questions.",k-2-1-1,hard,ai-generated,false,R4,K-Means,,9
q-2-1-23,TS2.1,matching,"Match each SageMaker built-in algorithm to its primary use case.","XGBoost = tabular classification/regression. DeepAR = time series forecasting of multiple related series. Random Cut Forest = unsupervised anomaly detection scoring. K-Means = unsupervised customer clustering. Factorization Machines = sparse matrix recommendations. These five algorithms cover the most common SageMaker built-in algorithm questions.",k-2-1-1,hard,ai-generated,false,R5,Factorization Machines,,10
q-2-1-24,TS2.1,mc,"A company has a proprietary dataset of 200000 labeled medical images for diagnosing skin conditions. The team wants to train an image classification model but does not want to build a deep learning architecture from scratch. They want to start from a pre-trained vision model and adapt it to their medical images. Which approach should the ML engineer use?","Transfer learning using SageMaker JumpStart is correct. JumpStart provides pre-trained image classification models (ResNet, EfficientNet, ViT) that can be fine-tuned on custom datasets using the built-in fine-tuning functionality. The team gets the benefit of features learned from millions of images pre-training while specializing the model on their 200000 medical images. Training from scratch requires far more data and compute. Amazon Rekognition Custom Labels also allows custom image classification without ML expertise but JumpStart provides more control for a team comfortable with SageMaker.",k-2-1-3|k-2-1-1,hard,ai-generated,false,A,Train the SageMaker Image Classification algorithm from scratch on the 200000 images,false,1
q-2-1-24,TS2.1,mc,"A company has a proprietary dataset of 200000 labeled medical images for diagnosing skin conditions. The team wants to train an image classification model but does not want to build a deep learning architecture from scratch. They want to start from a pre-trained vision model and adapt it to their medical images. Which approach should the ML engineer use?","Transfer learning using SageMaker JumpStart is correct. JumpStart provides pre-trained image classification models (ResNet, EfficientNet, ViT) that can be fine-tuned on custom datasets using the built-in fine-tuning functionality. The team gets the benefit of features learned from millions of images pre-training while specializing the model on their 200000 medical images. Training from scratch requires far more data and compute. Amazon Rekognition Custom Labels also allows custom image classification without ML expertise but JumpStart provides more control for a team comfortable with SageMaker.",k-2-1-3|k-2-1-1,hard,ai-generated,false,B,Use SageMaker JumpStart to fine-tune a pre-trained image classification model on the medical dataset,true,2
q-2-1-24,TS2.1,mc,"A company has a proprietary dataset of 200000 labeled medical images for diagnosing skin conditions. The team wants to train an image classification model but does not want to build a deep learning architecture from scratch. They want to start from a pre-trained vision model and adapt it to their medical images. Which approach should the ML engineer use?","Transfer learning using SageMaker JumpStart is correct. JumpStart provides pre-trained image classification models (ResNet, EfficientNet, ViT) that can be fine-tuned on custom datasets using the built-in fine-tuning functionality. The team gets the benefit of features learned from millions of images pre-training while specializing the model on their 200000 medical images. Training from scratch requires far more data and compute. Amazon Rekognition Custom Labels also allows custom image classification without ML expertise but JumpStart provides more control for a team comfortable with SageMaker.",k-2-1-3|k-2-1-1,hard,ai-generated,false,C,Use Amazon Rekognition standard object detection without any custom training data,false,3
q-2-1-24,TS2.1,mc,"A company has a proprietary dataset of 200000 labeled medical images for diagnosing skin conditions. The team wants to train an image classification model but does not want to build a deep learning architecture from scratch. They want to start from a pre-trained vision model and adapt it to their medical images. Which approach should the ML engineer use?","Transfer learning using SageMaker JumpStart is correct. JumpStart provides pre-trained image classification models (ResNet, EfficientNet, ViT) that can be fine-tuned on custom datasets using the built-in fine-tuning functionality. The team gets the benefit of features learned from millions of images pre-training while specializing the model on their 200000 medical images. Training from scratch requires far more data and compute. Amazon Rekognition Custom Labels also allows custom image classification without ML expertise but JumpStart provides more control for a team comfortable with SageMaker.",k-2-1-3|k-2-1-1,hard,ai-generated,false,D,Use SageMaker XGBoost on pixel feature vectors extracted from the medical images,false,4
q-2-1-25,TS2.1,mc,"An ML engineer is evaluating whether to use an AWS AI service or a custom SageMaker model for a natural language processing task. The task involves detecting customer intent from short chat messages such as request refund, check order status, and report damaged item. The company has 50000 labeled chat examples but also needs the model to recognize new intents not seen during training. Which approach provides the best balance of control and development speed?","Amazon Comprehend Custom Classification is correct for this use case — it allows training a custom intent classifier on the 50000 labeled examples without writing model code, provides a fully managed training and deployment pipeline, and handles new intent categories through retraining. Amazon Lex is specifically for building conversational chatbots with pre-built intent recognition but is less flexible for custom intent patterns from raw text. Training a custom SageMaker BlazingText classifier requires more ML expertise. Standard Amazon Comprehend performs general NLP tasks but cannot learn the company's specific custom intents.",k-2-1-2|s-2-1-1,hard,ai-generated,false,A,Use Amazon Lex to build a conversational bot with pre-built intent slots,false,1
q-2-1-25,TS2.1,mc,"An ML engineer is evaluating whether to use an AWS AI service or a custom SageMaker model for a natural language processing task. The task involves detecting customer intent from short chat messages such as request refund, check order status, and report damaged item. The company has 50000 labeled chat examples but also needs the model to recognize new intents not seen during training. Which approach provides the best balance of control and development speed?","Amazon Comprehend Custom Classification is correct for this use case — it allows training a custom intent classifier on the 50000 labeled examples without writing model code, provides a fully managed training and deployment pipeline, and handles new intent categories through retraining. Amazon Lex is specifically for building conversational chatbots with pre-built intent recognition but is less flexible for custom intent patterns from raw text. Training a custom SageMaker BlazingText classifier requires more ML expertise. Standard Amazon Comprehend performs general NLP tasks but cannot learn the company's specific custom intents.",k-2-1-2|s-2-1-1,hard,ai-generated,false,B,Use Amazon Comprehend Custom Classification trained on the 50000 labeled examples,true,2
q-2-1-25,TS2.1,mc,"An ML engineer is evaluating whether to use an AWS AI service or a custom SageMaker model for a natural language processing task. The task involves detecting customer intent from short chat messages such as request refund, check order status, and report damaged item. The company has 50000 labeled chat examples but also needs the model to recognize new intents not seen during training. Which approach provides the best balance of control and development speed?","Amazon Comprehend Custom Classification is correct for this use case — it allows training a custom intent classifier on the 50000 labeled examples without writing model code, provides a fully managed training and deployment pipeline, and handles new intent categories through retraining. Amazon Lex is specifically for building conversational chatbots with pre-built intent recognition but is less flexible for custom intent patterns from raw text. Training a custom SageMaker BlazingText classifier requires more ML expertise. Standard Amazon Comprehend performs general NLP tasks but cannot learn the company's specific custom intents.",k-2-1-2|s-2-1-1,hard,ai-generated,false,C,Use standard Amazon Comprehend sentiment analysis to classify the chat messages,false,3
q-2-1-25,TS2.1,mc,"An ML engineer is evaluating whether to use an AWS AI service or a custom SageMaker model for a natural language processing task. The task involves detecting customer intent from short chat messages such as request refund, check order status, and report damaged item. The company has 50000 labeled chat examples but also needs the model to recognize new intents not seen during training. Which approach provides the best balance of control and development speed?","Amazon Comprehend Custom Classification is correct for this use case — it allows training a custom intent classifier on the 50000 labeled examples without writing model code, provides a fully managed training and deployment pipeline, and handles new intent categories through retraining. Amazon Lex is specifically for building conversational chatbots with pre-built intent recognition but is less flexible for custom intent patterns from raw text. Training a custom SageMaker BlazingText classifier requires more ML expertise. Standard Amazon Comprehend performs general NLP tasks but cannot learn the company's specific custom intents.",k-2-1-2|s-2-1-1,hard,ai-generated,false,D,Train a custom SageMaker BlazingText text classifier on the labeled examples,false,4
q-2-1-26,TS2.1,mc,"A company wants to build a generative AI application that generates product descriptions for their catalog. The application must never produce content about competitor products, must not output text containing customer names or account numbers, and must detect and block attempts by users to bypass these restrictions through prompt injection attacks. Which Amazon Bedrock feature provides all three protections?","Amazon Bedrock Guardrails provides all three protections in a single feature. Topic denial policies block generation about specific topics like competitor products. Sensitive information filters detect and redact PII including names and account numbers. Prompt attack detection identifies and blocks prompt injection and jailbreak attempts. Bedrock Knowledge Bases provides document grounding for RAG but does not provide content filtering. Bedrock Agents orchestrates multi-step AI workflows but does not provide content safety policies. SageMaker Clarify detects model bias not generative AI content safety.",k-2-1-3,hard,ai-generated,false,A,Amazon Bedrock Knowledge Bases with document filtering,false,1
q-2-1-26,TS2.1,mc,"A company wants to build a generative AI application that generates product descriptions for their catalog. The application must never produce content about competitor products, must not output text containing customer names or account numbers, and must detect and block attempts by users to bypass these restrictions through prompt injection attacks. Which Amazon Bedrock feature provides all three protections?","Amazon Bedrock Guardrails provides all three protections in a single feature. Topic denial policies block generation about specific topics like competitor products. Sensitive information filters detect and redact PII including names and account numbers. Prompt attack detection identifies and blocks prompt injection and jailbreak attempts. Bedrock Knowledge Bases provides document grounding for RAG but does not provide content filtering. Bedrock Agents orchestrates multi-step AI workflows but does not provide content safety policies. SageMaker Clarify detects model bias not generative AI content safety.",k-2-1-3,hard,ai-generated,false,B,Amazon Bedrock Guardrails with topic denial PII filtering and prompt attack detection,true,2
q-2-1-26,TS2.1,mc,"A company wants to build a generative AI application that generates product descriptions for their catalog. The application must never produce content about competitor products, must not output text containing customer names or account numbers, and must detect and block attempts by users to bypass these restrictions through prompt injection attacks. Which Amazon Bedrock feature provides all three protections?","Amazon Bedrock Guardrails provides all three protections in a single feature. Topic denial policies block generation about specific topics like competitor products. Sensitive information filters detect and redact PII including names and account numbers. Prompt attack detection identifies and blocks prompt injection and jailbreak attempts. Bedrock Knowledge Bases provides document grounding for RAG but does not provide content filtering. Bedrock Agents orchestrates multi-step AI workflows but does not provide content safety policies. SageMaker Clarify detects model bias not generative AI content safety.",k-2-1-3,hard,ai-generated,false,C,Amazon Bedrock Agents with content policy enforcement,false,3
q-2-1-26,TS2.1,mc,"A company wants to build a generative AI application that generates product descriptions for their catalog. The application must never produce content about competitor products, must not output text containing customer names or account numbers, and must detect and block attempts by users to bypass these restrictions through prompt injection attacks. Which Amazon Bedrock feature provides all three protections?","Amazon Bedrock Guardrails provides all three protections in a single feature. Topic denial policies block generation about specific topics like competitor products. Sensitive information filters detect and redact PII including names and account numbers. Prompt attack detection identifies and blocks prompt injection and jailbreak attempts. Bedrock Knowledge Bases provides document grounding for RAG but does not provide content filtering. Bedrock Agents orchestrates multi-step AI workflows but does not provide content safety policies. SageMaker Clarify detects model bias not generative AI content safety.",k-2-1-3,hard,ai-generated,false,D,Amazon SageMaker Clarify with pre-training bias detection,false,4
q-2-1-27,TS2.1,mr,"An ML engineer is building an ML strategy for a company that has three projects: (1) a demand forecasting system for 3000 product SKUs with seasonal patterns, (2) a customer support bot that needs to answer questions from a proprietary 500-page policy document, and (3) a credit risk model trained on 5 years of structured loan data with 80 labeled features. Which THREE service or algorithm choices are correct? (Select THREE)","DeepAR is correct for project 1 — it is specifically designed for forecasting multiple related time series simultaneously and handles seasonal patterns through its RNN architecture. Amazon Bedrock with Knowledge Bases is correct for project 2 — the RAG pattern grounds the foundation model in the proprietary policy document preventing hallucination. XGBoost is correct for project 3 — it is the standard choice for tabular classification with structured labeled data. K-Means is for unsupervised clustering not forecasting. Amazon Rekognition is for image analysis not chatbots or loan modeling. Linear Learner is simpler than XGBoost for this complex 80-feature credit dataset.",k-2-1-1|k-2-1-3|s-2-1-1,hard,ai-generated,false,A,SageMaker DeepAR for demand forecasting across 3000 product SKUs,true,1
q-2-1-27,TS2.1,mr,"An ML engineer is building an ML strategy for a company that has three projects: (1) a demand forecasting system for 3000 product SKUs with seasonal patterns, (2) a customer support bot that needs to answer questions from a proprietary 500-page policy document, and (3) a credit risk model trained on 5 years of structured loan data with 80 labeled features. Which THREE service or algorithm choices are correct? (Select THREE)","DeepAR is correct for project 1 — it is specifically designed for forecasting multiple related time series simultaneously and handles seasonal patterns through its RNN architecture. Amazon Bedrock with Knowledge Bases is correct for project 2 — the RAG pattern grounds the foundation model in the proprietary policy document preventing hallucination. XGBoost is correct for project 3 — it is the standard choice for tabular classification with structured labeled data. K-Means is for unsupervised clustering not forecasting. Amazon Rekognition is for image analysis not chatbots or loan modeling. Linear Learner is simpler than XGBoost for this complex 80-feature credit dataset.",k-2-1-1|k-2-1-3|s-2-1-1,hard,ai-generated,false,B,Amazon Bedrock with Knowledge Bases for the policy document chatbot,true,2
q-2-1-27,TS2.1,mr,"An ML engineer is building an ML strategy for a company that has three projects: (1) a demand forecasting system for 3000 product SKUs with seasonal patterns, (2) a customer support bot that needs to answer questions from a proprietary 500-page policy document, and (3) a credit risk model trained on 5 years of structured loan data with 80 labeled features. Which THREE service or algorithm choices are correct? (Select THREE)","DeepAR is correct for project 1 — it is specifically designed for forecasting multiple related time series simultaneously and handles seasonal patterns through its RNN architecture. Amazon Bedrock with Knowledge Bases is correct for project 2 — the RAG pattern grounds the foundation model in the proprietary policy document preventing hallucination. XGBoost is correct for project 3 — it is the standard choice for tabular classification with structured labeled data. K-Means is for unsupervised clustering not forecasting. Amazon Rekognition is for image analysis not chatbots or loan modeling. Linear Learner is simpler than XGBoost for this complex 80-feature credit dataset.",k-2-1-1|k-2-1-3|s-2-1-1,hard,ai-generated,false,C,SageMaker XGBoost for the structured credit risk classification model,true,3
q-2-1-27,TS2.1,mr,"An ML engineer is building an ML strategy for a company that has three projects: (1) a demand forecasting system for 3000 product SKUs with seasonal patterns, (2) a customer support bot that needs to answer questions from a proprietary 500-page policy document, and (3) a credit risk model trained on 5 years of structured loan data with 80 labeled features. Which THREE service or algorithm choices are correct? (Select THREE)","DeepAR is correct for project 1 — it is specifically designed for forecasting multiple related time series simultaneously and handles seasonal patterns through its RNN architecture. Amazon Bedrock with Knowledge Bases is correct for project 2 — the RAG pattern grounds the foundation model in the proprietary policy document preventing hallucination. XGBoost is correct for project 3 — it is the standard choice for tabular classification with structured labeled data. K-Means is for unsupervised clustering not forecasting. Amazon Rekognition is for image analysis not chatbots or loan modeling. Linear Learner is simpler than XGBoost for this complex 80-feature credit dataset.",k-2-1-1|k-2-1-3|s-2-1-1,hard,ai-generated,false,D,SageMaker K-Means for demand forecasting across the 3000 SKUs,false,4
q-2-1-27,TS2.1,mr,"An ML engineer is building an ML strategy for a company that has three projects: (1) a demand forecasting system for 3000 product SKUs with seasonal patterns, (2) a customer support bot that needs to answer questions from a proprietary 500-page policy document, and (3) a credit risk model trained on 5 years of structured loan data with 80 labeled features. Which THREE service or algorithm choices are correct? (Select THREE)","DeepAR is correct for project 1 — it is specifically designed for forecasting multiple related time series simultaneously and handles seasonal patterns through its RNN architecture. Amazon Bedrock with Knowledge Bases is correct for project 2 — the RAG pattern grounds the foundation model in the proprietary policy document preventing hallucination. XGBoost is correct for project 3 — it is the standard choice for tabular classification with structured labeled data. K-Means is for unsupervised clustering not forecasting. Amazon Rekognition is for image analysis not chatbots or loan modeling. Linear Learner is simpler than XGBoost for this complex 80-feature credit dataset.",k-2-1-1|k-2-1-3|s-2-1-1,hard,ai-generated,false,E,Amazon Rekognition for the credit risk model using applicant photographs,false,5
q-2-1-28,TS2.1,mc,"A manufacturing company monitors 200 industrial sensors measuring temperature, pressure, and vibration. Each sensor produces readings every second. The team wants to detect when a combination of sensor readings suggests impending equipment failure before it occurs — a pattern that is not present in any labeled historical data since the equipment has rarely failed. Which SageMaker approach is best suited?","Random Cut Forest is correct for this use case because it is an unsupervised anomaly detection algorithm — no labeled failure examples are required. It assigns anomaly scores to multivariate sensor readings in real time, flagging unusual combinations of temperature, pressure, and vibration patterns that deviate from normal operating conditions. XGBoost requires labeled failure/no-failure examples. DeepAR forecasts future values of time series but does not flag anomalies across correlated multivariate sensors. K-Means clusters data but does not provide an anomaly score for individual readings.",k-2-1-1|s-2-1-1,hard,ai-generated,false,A,SageMaker XGBoost binary classifier trained on labeled sensor failure events,false,1
q-2-1-28,TS2.1,mc,"A manufacturing company monitors 200 industrial sensors measuring temperature, pressure, and vibration. Each sensor produces readings every second. The team wants to detect when a combination of sensor readings suggests impending equipment failure before it occurs — a pattern that is not present in any labeled historical data since the equipment has rarely failed. Which SageMaker approach is best suited?","Random Cut Forest is correct for this use case because it is an unsupervised anomaly detection algorithm — no labeled failure examples are required. It assigns anomaly scores to multivariate sensor readings in real time, flagging unusual combinations of temperature, pressure, and vibration patterns that deviate from normal operating conditions. XGBoost requires labeled failure/no-failure examples. DeepAR forecasts future values of time series but does not flag anomalies across correlated multivariate sensors. K-Means clusters data but does not provide an anomaly score for individual readings.",k-2-1-1|s-2-1-1,hard,ai-generated,false,B,SageMaker Random Cut Forest for unsupervised anomaly scoring across sensor readings,true,2
q-2-1-28,TS2.1,mc,"A manufacturing company monitors 200 industrial sensors measuring temperature, pressure, and vibration. Each sensor produces readings every second. The team wants to detect when a combination of sensor readings suggests impending equipment failure before it occurs — a pattern that is not present in any labeled historical data since the equipment has rarely failed. Which SageMaker approach is best suited?","Random Cut Forest is correct for this use case because it is an unsupervised anomaly detection algorithm — no labeled failure examples are required. It assigns anomaly scores to multivariate sensor readings in real time, flagging unusual combinations of temperature, pressure, and vibration patterns that deviate from normal operating conditions. XGBoost requires labeled failure/no-failure examples. DeepAR forecasts future values of time series but does not flag anomalies across correlated multivariate sensors. K-Means clusters data but does not provide an anomaly score for individual readings.",k-2-1-1|s-2-1-1,hard,ai-generated,false,C,SageMaker DeepAR to forecast sensor readings and alert on deviation from forecast,false,3
q-2-1-28,TS2.1,mc,"A manufacturing company monitors 200 industrial sensors measuring temperature, pressure, and vibration. Each sensor produces readings every second. The team wants to detect when a combination of sensor readings suggests impending equipment failure before it occurs — a pattern that is not present in any labeled historical data since the equipment has rarely failed. Which SageMaker approach is best suited?","Random Cut Forest is correct for this use case because it is an unsupervised anomaly detection algorithm — no labeled failure examples are required. It assigns anomaly scores to multivariate sensor readings in real time, flagging unusual combinations of temperature, pressure, and vibration patterns that deviate from normal operating conditions. XGBoost requires labeled failure/no-failure examples. DeepAR forecasts future values of time series but does not flag anomalies across correlated multivariate sensors. K-Means clusters data but does not provide an anomaly score for individual readings.",k-2-1-1|s-2-1-1,hard,ai-generated,false,D,SageMaker K-Means to cluster sensor readings and flag outlier clusters,false,4
q-2-1-29,TS2.1,mc,"A company is building an AI assistant for enterprise employees that answers questions by searching internal SharePoint documents, Confluence wikis, and Jira tickets. Responses must be grounded in the actual document content — the assistant must not hallucinate answers that are not in the source documents. Which Amazon Bedrock architecture implements this correctly?","Amazon Bedrock Knowledge Bases implements the RAG (Retrieval-Augmented Generation) pattern. Source documents (SharePoint, Confluence, Jira) are ingested, chunked, and stored as vector embeddings in a vector store. When a question is asked, relevant chunks are retrieved and passed as context to the foundation model which generates a response grounded in the actual document content. Bedrock Guardrails prevents harmful content but does not connect the model to documents. Bedrock Agents orchestrates tool use but alone does not implement document-grounded responses. SageMaker JumpStart fine-tunes models which would memorize training data not dynamically retrieve current document content.",k-2-1-3,hard,ai-generated,false,A,Use Amazon Bedrock Guardrails to block any responses not found in company documents,false,1
q-2-1-29,TS2.1,mc,"A company is building an AI assistant for enterprise employees that answers questions by searching internal SharePoint documents, Confluence wikis, and Jira tickets. Responses must be grounded in the actual document content — the assistant must not hallucinate answers that are not in the source documents. Which Amazon Bedrock architecture implements this correctly?","Amazon Bedrock Knowledge Bases implements the RAG (Retrieval-Augmented Generation) pattern. Source documents (SharePoint, Confluence, Jira) are ingested, chunked, and stored as vector embeddings in a vector store. When a question is asked, relevant chunks are retrieved and passed as context to the foundation model which generates a response grounded in the actual document content. Bedrock Guardrails prevents harmful content but does not connect the model to documents. Bedrock Agents orchestrates tool use but alone does not implement document-grounded responses. SageMaker JumpStart fine-tunes models which would memorize training data not dynamically retrieve current document content.",k-2-1-3,hard,ai-generated,false,B,Use Amazon Bedrock Knowledge Bases to implement RAG with the company documents as the retrieval source,true,2
q-2-1-29,TS2.1,mc,"A company is building an AI assistant for enterprise employees that answers questions by searching internal SharePoint documents, Confluence wikis, and Jira tickets. Responses must be grounded in the actual document content — the assistant must not hallucinate answers that are not in the source documents. Which Amazon Bedrock architecture implements this correctly?","Amazon Bedrock Knowledge Bases implements the RAG (Retrieval-Augmented Generation) pattern. Source documents (SharePoint, Confluence, Jira) are ingested, chunked, and stored as vector embeddings in a vector store. When a question is asked, relevant chunks are retrieved and passed as context to the foundation model which generates a response grounded in the actual document content. Bedrock Guardrails prevents harmful content but does not connect the model to documents. Bedrock Agents orchestrates tool use but alone does not implement document-grounded responses. SageMaker JumpStart fine-tunes models which would memorize training data not dynamically retrieve current document content.",k-2-1-3,hard,ai-generated,false,C,Use Amazon Bedrock Agents to route questions to the correct department,false,3
