question_ref,lo_code,question_type,question_text,explanation,subtopic_codes,difficulty,source,verified,option_key,option_text,answer_value,sort_order
q-eng9.1-29,ENG9.1,mc,"Choose the correct phrasal verb to complete the sentence: 'Three young entrepreneurs _____ a technology startup in their college dormitory.'","'Set up' is correct — 'set up' means to establish or start an organisation, which is the standard phrasal verb for creating a business. 'Set aside' means to reserve something for a specific purpose and cannot be used for founding a company. 'Set off' means to begin a journey or to trigger something (like an alarm), not to establish a business. 'Set back' means to delay or hinder progress, the opposite of building something new.",s-eng-9-1-1,easy,ai-generated,false,D,set back,false,4
q-eng9.1-30,ENG9.1,mc,"Choose the correct phrasal verb to complete the sentence: 'Due to the approaching cyclone, the authorities decided to _____ the outdoor festival.'","'Call off' is correct — 'call off' means to cancel a planned event, which is exactly what happens when a festival is cancelled due to a cyclone. 'Call out' means to shout, to challenge, or to summon someone in an emergency — not to cancel an event. 'Call on' means to visit someone or to invite someone to speak, unrelated to cancelling an event. 'Call up' means to telephone someone or to summon someone for military service — neither meaning fits cancelling a festival.",s-eng-9-1-1,easy,ai-generated,false,A,call out,false,1
q-eng9.1-30,ENG9.1,mc,"Choose the correct phrasal verb to complete the sentence: 'Due to the approaching cyclone, the authorities decided to _____ the outdoor festival.'","'Call off' is correct — 'call off' means to cancel a planned event, which is exactly what happens when a festival is cancelled due to a cyclone. 'Call out' means to shout, to challenge, or to summon someone in an emergency — not to cancel an event. 'Call on' means to visit someone or to invite someone to speak, unrelated to cancelling an event. 'Call up' means to telephone someone or to summon someone for military service — neither meaning fits cancelling a festival.",s-eng-9-1-1,easy,ai-generated,false,B,call on,false,2
q-eng9.1-30,ENG9.1,mc,"Choose the correct phrasal verb to complete the sentence: 'Due to the approaching cyclone, the authorities decided to _____ the outdoor festival.'","'Call off' is correct — 'call off' means to cancel a planned event, which is exactly what happens when a festival is cancelled due to a cyclone. 'Call out' means to shout, to challenge, or to summon someone in an emergency — not to cancel an event. 'Call on' means to visit someone or to invite someone to speak, unrelated to cancelling an event. 'Call up' means to telephone someone or to summon someone for military service — neither meaning fits cancelling a festival.",s-eng-9-1-1,easy,ai-generated,false,C,call up,false,3
q-eng9.1-30,ENG9.1,mc,"Choose the correct phrasal verb to complete the sentence: 'Due to the approaching cyclone, the authorities decided to _____ the outdoor festival.'","'Call off' is correct — 'call off' means to cancel a planned event, which is exactly what happens when a festival is cancelled due to a cyclone. 'Call out' means to shout, to challenge, or to summon someone in an emergency — not to cancel an event. 'Call on' means to visit someone or to invite someone to speak, unrelated to cancelling an event. 'Call up' means to telephone someone or to summon someone for military service — neither meaning fits cancelling a festival.",s-eng-9-1-1,easy,ai-generated,false,D,call off,true,4
q-eng9.1-31,ENG9.1,mc,"Choose the grammatically correct option to fill the blank: 'She enjoys _____ in the park on Sunday mornings with her friends.'","'Walking' is correct — 'enjoy' is a verb that takes a gerund (verb + -ing) as its object; 'enjoy walking' follows this rule. 'To walk' is the infinitive form; 'enjoy' never takes a 'to'-infinitive directly ('enjoy to walk' is incorrect). 'Walk' is the bare infinitive; it is used after modal verbs and some special verbs but not after 'enjoy'. 'Walked' is the simple past tense; a verb form cannot fill the object position after 'enjoys'.",s-eng-9-1-2,easy,ai-generated,false,A,to walk,false,1
q-eng9.1-31,ENG9.1,mc,"Choose the grammatically correct option to fill the blank: 'She enjoys _____ in the park on Sunday mornings with her friends.'","'Walking' is correct — 'enjoy' is a verb that takes a gerund (verb + -ing) as its object; 'enjoy walking' follows this rule. 'To walk' is the infinitive form; 'enjoy' never takes a 'to'-infinitive directly ('enjoy to walk' is incorrect). 'Walk' is the bare infinitive; it is used after modal verbs and some special verbs but not after 'enjoy'. 'Walked' is the simple past tense; a verb form cannot fill the object position after 'enjoys'.",s-eng-9-1-2,easy,ai-generated,false,B,walking,true,2
q-eng9.1-31,ENG9.1,mc,"Choose the grammatically correct option to fill the blank: 'She enjoys _____ in the park on Sunday mornings with her friends.'","'Walking' is correct — 'enjoy' is a verb that takes a gerund (verb + -ing) as its object; 'enjoy walking' follows this rule. 'To walk' is the infinitive form; 'enjoy' never takes a 'to'-infinitive directly ('enjoy to walk' is incorrect). 'Walk' is the bare infinitive; it is used after modal verbs and some special verbs but not after 'enjoy'. 'Walked' is the simple past tense; a verb form cannot fill the object position after 'enjoys'.",s-eng-9-1-2,easy,ai-generated,false,C,walk,false,3
q-eng9.1-31,ENG9.1,mc,"Choose the grammatically correct option to fill the blank: 'She enjoys _____ in the park on Sunday mornings with her friends.'","'Walking' is correct — 'enjoy' is a verb that takes a gerund (verb + -ing) as its object; 'enjoy walking' follows this rule. 'To walk' is the infinitive form; 'enjoy' never takes a 'to'-infinitive directly ('enjoy to walk' is incorrect). 'Walk' is the bare infinitive; it is used after modal verbs and some special verbs but not after 'enjoy'. 'Walked' is the simple past tense; a verb form cannot fill the object position after 'enjoys'.",s-eng-9-1-2,easy,ai-generated,false,D,walked,false,4
q-eng9.1-32,ENG9.1,mc,"Choose the grammatically correct option to fill the blank: 'Neither the employees nor the manager _____ aware of the new policy change.'","'Is' is correct — in 'neither...nor' constructions, the verb agrees with the subject closest to it; 'the manager' (singular) is closest, so the singular verb 'is' is used. 'Were' is the plural past tense; even if 'employees' were the subject, the tense would need to be present. 'Are' is the plural present tense; it would agree with 'employees' but the proximity rule requires agreement with the closer subject, 'the manager'. 'Was' is the singular past tense; while it agrees with 'manager', the sentence is in the present tense.",s-eng-9-1-2,medium,ai-generated,false,A,were,false,1
q-eng9.1-32,ENG9.1,mc,"Choose the grammatically correct option to fill the blank: 'Neither the employees nor the manager _____ aware of the new policy change.'","'Is' is correct — in 'neither...nor' constructions, the verb agrees with the subject closest to it; 'the manager' (singular) is closest, so the singular verb 'is' is used. 'Were' is the plural past tense; even if 'employees' were the subject, the tense would need to be present. 'Are' is the plural present tense; it would agree with 'employees' but the proximity rule requires agreement with the closer subject, 'the manager'. 'Was' is the singular past tense; while it agrees with 'manager', the sentence is in the present tense.",s-eng-9-1-2,medium,ai-generated,false,B,are,false,2
q-eng9.1-32,ENG9.1,mc,"Choose the grammatically correct option to fill the blank: 'Neither the employees nor the manager _____ aware of the new policy change.'","'Is' is correct — in 'neither...nor' constructions, the verb agrees with the subject closest to it; 'the manager' (singular) is closest, so the singular verb 'is' is used. 'Were' is the plural past tense; even if 'employees' were the subject, the tense would need to be present. 'Are' is the plural present tense; it would agree with 'employees' but the proximity rule requires agreement with the closer subject, 'the manager'. 'Was' is the singular past tense; while it agrees with 'manager', the sentence is in the present tense.",s-eng-9-1-2,medium,ai-generated,false,C,is,true,3
q-eng9.1-32,ENG9.1,mc,"Choose the grammatically correct option to fill the blank: 'Neither the employees nor the manager _____ aware of the new policy change.'","'Is' is correct — in 'neither...nor' constructions, the verb agrees with the subject closest to it; 'the manager' (singular) is closest, so the singular verb 'is' is used. 'Were' is the plural past tense; even if 'employees' were the subject, the tense would need to be present. 'Are' is the plural present tense; it would agree with 'employees' but the proximity rule requires agreement with the closer subject, 'the manager'. 'Was' is the singular past tense; while it agrees with 'manager', the sentence is in the present tense.",s-eng-9-1-2,medium,ai-generated,false,D,was,false,4
q-eng9.1-33,ENG9.1,mc,"Choose the grammatically correct option to fill the blank: 'The news of the merger _____ a deep impression on the entire industry.'","'Made' is correct — 'make an impression' is the fixed verb-noun collocation in English. 'Gave' does not collocate with 'impression'; 'give' collocates with 'a speech', 'a gift', 'a warning', but not 'an impression'. 'Took' does not collocate with 'impression'; 'take' collocates with 'a decision' or 'a risk', not 'an impression'. 'Put' does not collocate with 'impression'; 'put' collocates with 'a stop to' or 'pressure on', not 'an impression'.",s-eng-9-1-2,medium,ai-generated,false,A,gave,false,1
q-eng9.1-33,ENG9.1,mc,"Choose the grammatically correct option to fill the blank: 'The news of the merger _____ a deep impression on the entire industry.'","'Made' is correct — 'make an impression' is the fixed verb-noun collocation in English. 'Gave' does not collocate with 'impression'; 'give' collocates with 'a speech', 'a gift', 'a warning', but not 'an impression'. 'Took' does not collocate with 'impression'; 'take' collocates with 'a decision' or 'a risk', not 'an impression'. 'Put' does not collocate with 'impression'; 'put' collocates with 'a stop to' or 'pressure on', not 'an impression'.",s-eng-9-1-2,medium,ai-generated,false,B,took,false,2
q-eng9.1-33,ENG9.1,mc,"Choose the grammatically correct option to fill the blank: 'The news of the merger _____ a deep impression on the entire industry.'","'Made' is correct — 'make an impression' is the fixed verb-noun collocation in English. 'Gave' does not collocate with 'impression'; 'give' collocates with 'a speech', 'a gift', 'a warning', but not 'an impression'. 'Took' does not collocate with 'impression'; 'take' collocates with 'a decision' or 'a risk', not 'an impression'. 'Put' does not collocate with 'impression'; 'put' collocates with 'a stop to' or 'pressure on', not 'an impression'.",s-eng-9-1-2,medium,ai-generated,false,C,put,false,3
q-eng9.1-33,ENG9.1,mc,"Choose the grammatically correct option to fill the blank: 'The news of the merger _____ a deep impression on the entire industry.'","'Made' is correct — 'make an impression' is the fixed verb-noun collocation in English. 'Gave' does not collocate with 'impression'; 'give' collocates with 'a speech', 'a gift', 'a warning', but not 'an impression'. 'Took' does not collocate with 'impression'; 'take' collocates with 'a decision' or 'a risk', not 'an impression'. 'Put' does not collocate with 'impression'; 'put' collocates with 'a stop to' or 'pressure on', not 'an impression'.",s-eng-9-1-2,medium,ai-generated,false,D,made,true,4
q-eng9.1-34,ENG9.1,mc,"Choose the grammatically correct option to fill the blank: 'Given the cold weather, most people would rather _____ at home than venture out unnecessarily.'","'Stay' is correct — 'would rather' is followed by the bare infinitive (the base form of the verb without 'to'). 'Staying' is a gerund; 'would rather' does not take a gerund. 'To stay' is the full infinitive; 'would rather' specifically requires the bare infinitive, making 'to stay' incorrect. 'Stayed' is the past tense; 'would rather' is not followed by a past-tense verb in this structure.",s-eng-9-1-2,medium,ai-generated,false,A,stay,true,1
q-eng9.1-34,ENG9.1,mc,"Choose the grammatically correct option to fill the blank: 'Given the cold weather, most people would rather _____ at home than venture out unnecessarily.'","'Stay' is correct — 'would rather' is followed by the bare infinitive (the base form of the verb without 'to'). 'Staying' is a gerund; 'would rather' does not take a gerund. 'To stay' is the full infinitive; 'would rather' specifically requires the bare infinitive, making 'to stay' incorrect. 'Stayed' is the past tense; 'would rather' is not followed by a past-tense verb in this structure.",s-eng-9-1-2,medium,ai-generated,false,B,staying,false,2
q-eng9.1-34,ENG9.1,mc,"Choose the grammatically correct option to fill the blank: 'Given the cold weather, most people would rather _____ at home than venture out unnecessarily.'","'Stay' is correct — 'would rather' is followed by the bare infinitive (the base form of the verb without 'to'). 'Staying' is a gerund; 'would rather' does not take a gerund. 'To stay' is the full infinitive; 'would rather' specifically requires the bare infinitive, making 'to stay' incorrect. 'Stayed' is the past tense; 'would rather' is not followed by a past-tense verb in this structure.",s-eng-9-1-2,medium,ai-generated,false,C,to stay,false,3
q-eng9.1-34,ENG9.1,mc,"Choose the grammatically correct option to fill the blank: 'Given the cold weather, most people would rather _____ at home than venture out unnecessarily.'","'Stay' is correct — 'would rather' is followed by the bare infinitive (the base form of the verb without 'to'). 'Staying' is a gerund; 'would rather' does not take a gerund. 'To stay' is the full infinitive; 'would rather' specifically requires the bare infinitive, making 'to stay' incorrect. 'Stayed' is the past tense; 'would rather' is not followed by a past-tense verb in this structure.",s-eng-9-1-2,medium,ai-generated,false,D,stayed,false,4
q-eng9.1-35,ENG9.1,mc,"Choose the grammatically correct option to fill the blank: '_____ the heavy traffic, she managed to arrive at the venue on time.'","'Despite' is correct — 'despite' is a preposition followed by a noun phrase ('the heavy traffic'); the rest of the options are conjunctions that require a full clause (subject + verb). 'Although' is a subordinating conjunction and must be followed by a full clause ('Although the traffic was heavy'). 'However' is a conjunctive adverb used to link two separate clauses and cannot introduce a phrase at the start of a sentence this way. 'Even though' is a conjunction requiring a full clause, not just a noun phrase.",s-eng-9-1-2,medium,ai-generated,false,A,although,false,1
q-eng9.1-35,ENG9.1,mc,"Choose the grammatically correct option to fill the blank: '_____ the heavy traffic, she managed to arrive at the venue on time.'","'Despite' is correct — 'despite' is a preposition followed by a noun phrase ('the heavy traffic'); the rest of the options are conjunctions that require a full clause (subject + verb). 'Although' is a subordinating conjunction and must be followed by a full clause ('Although the traffic was heavy'). 'However' is a conjunctive adverb used to link two separate clauses and cannot introduce a phrase at the start of a sentence this way. 'Even though' is a conjunction requiring a full clause, not just a noun phrase.",s-eng-9-1-2,medium,ai-generated,false,B,despite,true,2
q-eng9.1-35,ENG9.1,mc,"Choose the grammatically correct option to fill the blank: '_____ the heavy traffic, she managed to arrive at the venue on time.'","'Despite' is correct — 'despite' is a preposition followed by a noun phrase ('the heavy traffic'); the rest of the options are conjunctions that require a full clause (subject + verb). 'Although' is a subordinating conjunction and must be followed by a full clause ('Although the traffic was heavy'). 'However' is a conjunctive adverb used to link two separate clauses and cannot introduce a phrase at the start of a sentence this way. 'Even though' is a conjunction requiring a full clause, not just a noun phrase.",s-eng-9-1-2,medium,ai-generated,false,C,however,false,3
q-eng9.1-35,ENG9.1,mc,"Choose the grammatically correct option to fill the blank: '_____ the heavy traffic, she managed to arrive at the venue on time.'","'Despite' is correct — 'despite' is a preposition followed by a noun phrase ('the heavy traffic'); the rest of the options are conjunctions that require a full clause (subject + verb). 'Although' is a subordinating conjunction and must be followed by a full clause ('Although the traffic was heavy'). 'However' is a conjunctive adverb used to link two separate clauses and cannot introduce a phrase at the start of a sentence this way. 'Even though' is a conjunction requiring a full clause, not just a noun phrase.",s-eng-9-1-2,medium,ai-generated,false,D,even though,false,4
q-eng9.1-36,ENG9.1,mc,"Choose the grammatically correct option to fill the blank: 'The historical monument is definitely worth _____ at least once in your lifetime.'","'Visiting' is correct — 'worth' is followed by a gerund (verb + -ing); 'worth visiting' is the grammatically required structure. 'To visit' is the infinitive; 'worth' does not take 'to'-infinitives — 'worth to visit' is a common error. 'Visit' is the bare infinitive; like the full infinitive, it cannot follow 'worth'. 'Visited' is the past-tense or past-participial form; 'worth' takes a gerund, not a past participle in active usage.",s-eng-9-1-2,medium,ai-generated,false,A,to visit,false,1
q-eng9.1-36,ENG9.1,mc,"Choose the grammatically correct option to fill the blank: 'The historical monument is definitely worth _____ at least once in your lifetime.'","'Visiting' is correct — 'worth' is followed by a gerund (verb + -ing); 'worth visiting' is the grammatically required structure. 'To visit' is the infinitive; 'worth' does not take 'to'-infinitives — 'worth to visit' is a common error. 'Visit' is the bare infinitive; like the full infinitive, it cannot follow 'worth'. 'Visited' is the past-tense or past-participial form; 'worth' takes a gerund, not a past participle in active usage.",s-eng-9-1-2,medium,ai-generated,false,B,visit,false,2
q-eng9.1-36,ENG9.1,mc,"Choose the grammatically correct option to fill the blank: 'The historical monument is definitely worth _____ at least once in your lifetime.'","'Visiting' is correct — 'worth' is followed by a gerund (verb + -ing); 'worth visiting' is the grammatically required structure. 'To visit' is the infinitive; 'worth' does not take 'to'-infinitives — 'worth to visit' is a common error. 'Visit' is the bare infinitive; like the full infinitive, it cannot follow 'worth'. 'Visited' is the past-tense or past-participial form; 'worth' takes a gerund, not a past participle in active usage.",s-eng-9-1-2,medium,ai-generated,false,C,visiting,true,3
q-eng9.1-36,ENG9.1,mc,"Choose the grammatically correct option to fill the blank: 'The historical monument is definitely worth _____ at least once in your lifetime.'","'Visiting' is correct — 'worth' is followed by a gerund (verb + -ing); 'worth visiting' is the grammatically required structure. 'To visit' is the infinitive; 'worth' does not take 'to'-infinitives — 'worth to visit' is a common error. 'Visit' is the bare infinitive; like the full infinitive, it cannot follow 'worth'. 'Visited' is the past-tense or past-participial form; 'worth' takes a gerund, not a past participle in active usage.",s-eng-9-1-2,medium,ai-generated,false,D,visited,false,4
q-eng9.1-37,ENG9.1,mc,"Choose the grammatically correct option to fill the blank: 'The project manager is responsible _____ ensuring all deliverables are completed on schedule.'","'For' is correct — 'responsible for' is the fixed adjective-preposition collocation meaning having the duty of doing something. 'Of' does not collocate with 'responsible' in this sense; 'guilty of' uses 'of', not 'responsible of'. 'To' creates 'responsible to', which means accountable to a person (e.g., 'responsible to the board'), not responsible for a task. 'About' does not form a standard collocation with 'responsible' in English.",s-eng-9-1-2,easy,ai-generated,false,A,of,false,1
q-eng9.1-37,ENG9.1,mc,"Choose the grammatically correct option to fill the blank: 'The project manager is responsible _____ ensuring all deliverables are completed on schedule.'","'For' is correct — 'responsible for' is the fixed adjective-preposition collocation meaning having the duty of doing something. 'Of' does not collocate with 'responsible' in this sense; 'guilty of' uses 'of', not 'responsible of'. 'To' creates 'responsible to', which means accountable to a person (e.g., 'responsible to the board'), not responsible for a task. 'About' does not form a standard collocation with 'responsible' in English.",s-eng-9-1-2,easy,ai-generated,false,B,to,false,2
q-eng9.1-37,ENG9.1,mc,"Choose the grammatically correct option to fill the blank: 'The project manager is responsible _____ ensuring all deliverables are completed on schedule.'","'For' is correct — 'responsible for' is the fixed adjective-preposition collocation meaning having the duty of doing something. 'Of' does not collocate with 'responsible' in this sense; 'guilty of' uses 'of', not 'responsible of'. 'To' creates 'responsible to', which means accountable to a person (e.g., 'responsible to the board'), not responsible for a task. 'About' does not form a standard collocation with 'responsible' in English.",s-eng-9-1-2,easy,ai-generated,false,C,about,false,3
q-eng9.1-37,ENG9.1,mc,"Choose the grammatically correct option to fill the blank: 'The project manager is responsible _____ ensuring all deliverables are completed on schedule.'","'For' is correct — 'responsible for' is the fixed adjective-preposition collocation meaning having the duty of doing something. 'Of' does not collocate with 'responsible' in this sense; 'guilty of' uses 'of', not 'responsible of'. 'To' creates 'responsible to', which means accountable to a person (e.g., 'responsible to the board'), not responsible for a task. 'About' does not form a standard collocation with 'responsible' in English.",s-eng-9-1-2,easy,ai-generated,false,D,for,true,4
q-eng9.1-38,ENG9.1,mc,"Choose the grammatically correct option to fill the blank: 'The suitcase was too heavy _____ carry without assistance.'","'To' is correct — the 'too + adjective + to + infinitive' structure expresses that something is so extreme that the action is impossible; 'too heavy to carry' follows this pattern. 'For' would require an object: 'too heavy for me to carry' — without a stated person, 'for' leaves the sentence incomplete. 'That' belongs to the 'so...that' structure, not 'too...that'; 'too heavy that carry' is grammatically wrong. 'And' produces 'too heavy and carry', which is not a grammatical structure in English.",s-eng-9-1-2,medium,ai-generated,false,A,to,true,1
q-eng9.1-38,ENG9.1,mc,"Choose the grammatically correct option to fill the blank: 'The suitcase was too heavy _____ carry without assistance.'","'To' is correct — the 'too + adjective + to + infinitive' structure expresses that something is so extreme that the action is impossible; 'too heavy to carry' follows this pattern. 'For' would require an object: 'too heavy for me to carry' — without a stated person, 'for' leaves the sentence incomplete. 'That' belongs to the 'so...that' structure, not 'too...that'; 'too heavy that carry' is grammatically wrong. 'And' produces 'too heavy and carry', which is not a grammatical structure in English.",s-eng-9-1-2,medium,ai-generated,false,B,for,false,2
q-eng9.1-38,ENG9.1,mc,"Choose the grammatically correct option to fill the blank: 'The suitcase was too heavy _____ carry without assistance.'","'To' is correct — the 'too + adjective + to + infinitive' structure expresses that something is so extreme that the action is impossible; 'too heavy to carry' follows this pattern. 'For' would require an object: 'too heavy for me to carry' — without a stated person, 'for' leaves the sentence incomplete. 'That' belongs to the 'so...that' structure, not 'too...that'; 'too heavy that carry' is grammatically wrong. 'And' produces 'too heavy and carry', which is not a grammatical structure in English.",s-eng-9-1-2,medium,ai-generated,false,C,that,false,3
q-eng9.1-38,ENG9.1,mc,"Choose the grammatically correct option to fill the blank: 'The suitcase was too heavy _____ carry without assistance.'","'To' is correct — the 'too + adjective + to + infinitive' structure expresses that something is so extreme that the action is impossible; 'too heavy to carry' follows this pattern. 'For' would require an object: 'too heavy for me to carry' — without a stated person, 'for' leaves the sentence incomplete. 'That' belongs to the 'so...that' structure, not 'too...that'; 'too heavy that carry' is grammatically wrong. 'And' produces 'too heavy and carry', which is not a grammatical structure in English.",s-eng-9-1-2,medium,ai-generated,false,D,and,false,4
q-eng9.1-39,ENG9.1,mc,"Choose the grammatically correct option to fill the blank: 'After a decade in the industry, she is completely used to _____ under pressure.'","'Working' is correct — 'be used to' (meaning accustomed to) is always followed by a gerund (verb + -ing), not a bare or full infinitive. 'Work' is the bare infinitive; it is used after 'used to' in the sense of past habit ('she used to work'), not after 'be used to' (accustomed). 'Worked' is the past tense; 'be used to' is followed by a gerund, not a past-tense verb. 'Have worked' is the present perfect; it cannot follow 'be used to' in this structure.",s-eng-9-1-2,hard,ai-generated,false,A,work,false,1
q-eng9.1-39,ENG9.1,mc,"Choose the grammatically correct option to fill the blank: 'After a decade in the industry, she is completely used to _____ under pressure.'","'Working' is correct — 'be used to' (meaning accustomed to) is always followed by a gerund (verb + -ing), not a bare or full infinitive. 'Work' is the bare infinitive; it is used after 'used to' in the sense of past habit ('she used to work'), not after 'be used to' (accustomed). 'Worked' is the past tense; 'be used to' is followed by a gerund, not a past-tense verb. 'Have worked' is the present perfect; it cannot follow 'be used to' in this structure.",s-eng-9-1-2,hard,ai-generated,false,B,working,true,2
q-eng9.1-39,ENG9.1,mc,"Choose the grammatically correct option to fill the blank: 'After a decade in the industry, she is completely used to _____ under pressure.'","'Working' is correct — 'be used to' (meaning accustomed to) is always followed by a gerund (verb + -ing), not a bare or full infinitive. 'Work' is the bare infinitive; it is used after 'used to' in the sense of past habit ('she used to work'), not after 'be used to' (accustomed). 'Worked' is the past tense; 'be used to' is followed by a gerund, not a past-tense verb. 'Have worked' is the present perfect; it cannot follow 'be used to' in this structure.",s-eng-9-1-2,hard,ai-generated,false,C,worked,false,3
q-eng9.1-39,ENG9.1,mc,"Choose the grammatically correct option to fill the blank: 'After a decade in the industry, she is completely used to _____ under pressure.'","'Working' is correct — 'be used to' (meaning accustomed to) is always followed by a gerund (verb + -ing), not a bare or full infinitive. 'Work' is the bare infinitive; it is used after 'used to' in the sense of past habit ('she used to work'), not after 'be used to' (accustomed). 'Worked' is the past tense; 'be used to' is followed by a gerund, not a past-tense verb. 'Have worked' is the present perfect; it cannot follow 'be used to' in this structure.",s-eng-9-1-2,hard,ai-generated,false,D,have worked,false,4
q-eng9.1-40,ENG9.1,mc,"Choose the grammatically correct option to fill the blank: 'The old water pipeline _____ urgently before it causes a major flood.'","'Needs repairing' is correct — 'need + gerund' expresses passive necessity ('needs repairing' = needs to be repaired); this construction is standard in English. 'Needs repaired' is grammatically incorrect — 'need' cannot take a bare past participle directly; this is a dialectal form not accepted in standard English. 'Need to repair' is wrong because the pipeline itself cannot perform the repairing; the sentence requires a passive sense ('needs to be repaired'). 'Needed repairing' is past tense and contradicts the urgency implied by the present context.",s-eng-9-1-2,hard,ai-generated,false,A,needs repaired,false,1
q-eng9.1-40,ENG9.1,mc,"Choose the grammatically correct option to fill the blank: 'The old water pipeline _____ urgently before it causes a major flood.'","'Needs repairing' is correct — 'need + gerund' expresses passive necessity ('needs repairing' = needs to be repaired); this construction is standard in English. 'Needs repaired' is grammatically incorrect — 'need' cannot take a bare past participle directly; this is a dialectal form not accepted in standard English. 'Need to repair' is wrong because the pipeline itself cannot perform the repairing; the sentence requires a passive sense ('needs to be repaired'). 'Needed repairing' is past tense and contradicts the urgency implied by the present context.",s-eng-9-1-2,hard,ai-generated,false,B,need to repair,false,2
q-eng9.1-40,ENG9.1,mc,"Choose the grammatically correct option to fill the blank: 'The old water pipeline _____ urgently before it causes a major flood.'","'Needs repairing' is correct — 'need + gerund' expresses passive necessity ('needs repairing' = needs to be repaired); this construction is standard in English. 'Needs repaired' is grammatically incorrect — 'need' cannot take a bare past participle directly; this is a dialectal form not accepted in standard English. 'Need to repair' is wrong because the pipeline itself cannot perform the repairing; the sentence requires a passive sense ('needs to be repaired'). 'Needed repairing' is past tense and contradicts the urgency implied by the present context.",s-eng-9-1-2,hard,ai-generated,false,C,needs repairing,true,3
q-eng9.1-40,ENG9.1,mc,"Choose the grammatically correct option to fill the blank: 'The old water pipeline _____ urgently before it causes a major flood.'","'Needs repairing' is correct — 'need + gerund' expresses passive necessity ('needs repairing' = needs to be repaired); this construction is standard in English. 'Needs repaired' is grammatically incorrect — 'need' cannot take a bare past participle directly; this is a dialectal form not accepted in standard English. 'Need to repair' is wrong because the pipeline itself cannot perform the repairing; the sentence requires a passive sense ('needs to be repaired'). 'Needed repairing' is past tense and contradicts the urgency implied by the present context.",s-eng-9-1-2,hard,ai-generated,false,D,needed repairing,false,4
