question_ref,lo_code,question_type,question_text,explanation,subtopic_codes,difficulty,source,verified,option_key,option_text,answer_value,sort_order
d-1-31,D1,mr,An organization is standing up Amazon MSK to back a feature engineering pipeline that consumes from many Kafka topics. The team must ensure consistent throughput predictable cost and a managed integration with downstream feature processing. Which TWO design choices best meet these requirements? (Select TWO),MSK provisioned mode delivers consistent throughput characteristics with predictable broker sizing and pricing - well suited for steady ML feature workloads. AWS Glue streaming jobs can natively consume from MSK topics providing a managed Spark Structured Streaming consumer with no servers to operate. Firehose does not write to MSK - the direction is wrong. SageMaker training jobs do not consume Kafka topics directly. Disabling replication eliminates broker fault tolerance and is unsafe.,k-1-1-4|k-1-2-1,hard,ai-generated,FALSE,A,Use MSK provisioned mode with broker sizing matched to throughput requirements,TRUE,1
d-1-31,D1,mr,An organization is standing up Amazon MSK to back a feature engineering pipeline that consumes from many Kafka topics. The team must ensure consistent throughput predictable cost and a managed integration with downstream feature processing. Which TWO design choices best meet these requirements? (Select TWO),MSK provisioned mode delivers consistent throughput characteristics with predictable broker sizing and pricing - well suited for steady ML feature workloads. AWS Glue streaming jobs can natively consume from MSK topics providing a managed Spark Structured Streaming consumer with no servers to operate. Firehose does not write to MSK - the direction is wrong. SageMaker training jobs do not consume Kafka topics directly. Disabling replication eliminates broker fault tolerance and is unsafe.,k-1-1-4|k-1-2-1,hard,ai-generated,FALSE,B,Use AWS Glue streaming jobs to consume MSK topics for feature engineering,TRUE,2
d-1-31,D1,mr,An organization is standing up Amazon MSK to back a feature engineering pipeline that consumes from many Kafka topics. The team must ensure consistent throughput predictable cost and a managed integration with downstream feature processing. Which TWO design choices best meet these requirements? (Select TWO),MSK provisioned mode delivers consistent throughput characteristics with predictable broker sizing and pricing - well suited for steady ML feature workloads. AWS Glue streaming jobs can natively consume from MSK topics providing a managed Spark Structured Streaming consumer with no servers to operate. Firehose does not write to MSK - the direction is wrong. SageMaker training jobs do not consume Kafka topics directly. Disabling replication eliminates broker fault tolerance and is unsafe.,k-1-1-4|k-1-2-1,hard,ai-generated,FALSE,C,Use Kinesis Data Firehose to deliver records into MSK,FALSE,3
d-1-31,D1,mr,An organization is standing up Amazon MSK to back a feature engineering pipeline that consumes from many Kafka topics. The team must ensure consistent throughput predictable cost and a managed integration with downstream feature processing. Which TWO design choices best meet these requirements? (Select TWO),MSK provisioned mode delivers consistent throughput characteristics with predictable broker sizing and pricing - well suited for steady ML feature workloads. AWS Glue streaming jobs can natively consume from MSK topics providing a managed Spark Structured Streaming consumer with no servers to operate. Firehose does not write to MSK - the direction is wrong. SageMaker training jobs do not consume Kafka topics directly. Disabling replication eliminates broker fault tolerance and is unsafe.,k-1-1-4|k-1-2-1,hard,ai-generated,FALSE,D,Have SageMaker training jobs subscribe directly to Kafka topics on MSK,FALSE,4
d-1-31,D1,mr,An organization is standing up Amazon MSK to back a feature engineering pipeline that consumes from many Kafka topics. The team must ensure consistent throughput predictable cost and a managed integration with downstream feature processing. Which TWO design choices best meet these requirements? (Select TWO),MSK provisioned mode delivers consistent throughput characteristics with predictable broker sizing and pricing - well suited for steady ML feature workloads. AWS Glue streaming jobs can natively consume from MSK topics providing a managed Spark Structured Streaming consumer with no servers to operate. Firehose does not write to MSK - the direction is wrong. SageMaker training jobs do not consume Kafka topics directly. Disabling replication eliminates broker fault tolerance and is unsafe.,k-1-1-4|k-1-2-1,hard,ai-generated,FALSE,E,Disable broker replication to save cost,FALSE,5
d-1-32,D1,mc,A marketing operations team at a retailer needs to clean and standardize a CSV product catalog stored in S3 before it feeds an ML pipeline; the team consists of business analysts who do not write Python or Spark code and want a visual interface with reusable recipes. Which AWS service best fits this requirement?,Glue DataBrew is a visual no-code data preparation tool with a recipe abstraction designed for business analysts to clean and normalize data in S3 - a direct match for this audience. Glue ETL Spark requires code. EMR Notebooks require Spark or Python expertise. Athena CTAS requires SQL skill and is also limited to query-shaped transformations.,k-1-1-5|k-1-2-3|s-1-2-1,medium,ai-generated,FALSE,A,AWS Glue DataBrew with a saved recipe applied to the S3 catalog,TRUE,1
d-1-32,D1,mc,A marketing operations team at a retailer needs to clean and standardize a CSV product catalog stored in S3 before it feeds an ML pipeline; the team consists of business analysts who do not write Python or Spark code and want a visual interface with reusable recipes. Which AWS service best fits this requirement?,Glue DataBrew is a visual no-code data preparation tool with a recipe abstraction designed for business analysts to clean and normalize data in S3 - a direct match for this audience. Glue ETL Spark requires code. EMR Notebooks require Spark or Python expertise. Athena CTAS requires SQL skill and is also limited to query-shaped transformations.,k-1-1-5|k-1-2-3|s-1-2-1,medium,ai-generated,FALSE,B,Custom AWS Glue ETL Spark scripts written by the analysts,FALSE,2
d-1-32,D1,mc,A marketing operations team at a retailer needs to clean and standardize a CSV product catalog stored in S3 before it feeds an ML pipeline; the team consists of business analysts who do not write Python or Spark code and want a visual interface with reusable recipes. Which AWS service best fits this requirement?,Glue DataBrew is a visual no-code data preparation tool with a recipe abstraction designed for business analysts to clean and normalize data in S3 - a direct match for this audience. Glue ETL Spark requires code. EMR Notebooks require Spark or Python expertise. Athena CTAS requires SQL skill and is also limited to query-shaped transformations.,k-1-1-5|k-1-2-3|s-1-2-1,medium,ai-generated,FALSE,C,EMR Studio notebooks running PySpark,FALSE,3
d-1-32,D1,mc,A marketing operations team at a retailer needs to clean and standardize a CSV product catalog stored in S3 before it feeds an ML pipeline; the team consists of business analysts who do not write Python or Spark code and want a visual interface with reusable recipes. Which AWS service best fits this requirement?,Glue DataBrew is a visual no-code data preparation tool with a recipe abstraction designed for business analysts to clean and normalize data in S3 - a direct match for this audience. Glue ETL Spark requires code. EMR Notebooks require Spark or Python expertise. Athena CTAS requires SQL skill and is also limited to query-shaped transformations.,k-1-1-5|k-1-2-3|s-1-2-1,medium,ai-generated,FALSE,D,Athena CTAS statements only,FALSE,4
d-1-33,D1,mc,A computer-vision team has 5 million unlabeled product images in Amazon S3 and a fixed labeling budget; they want to reduce per-image labeling cost while still producing high-quality bounding boxes. Which Ground Truth feature most directly addresses this need?,Ground Truth automated data labeling trains an active-learning model alongside human labelers and routes only ambiguous examples to humans which materially reduces labeling spend on large datasets while maintaining quality through human review of uncertain cases. A manual-only workforce ignores the cost reduction. Mechanical Turk without active learning is still purely manual. SageMaker Clarify analyzes bias and explainability and does not produce labels.,k-1-1-5|k-1-3-1,medium,ai-generated,FALSE,A,Use Ground Truth automated data labeling with active learning to send only uncertain images to humans,TRUE,1
d-1-33,D1,mc,A computer-vision team has 5 million unlabeled product images in Amazon S3 and a fixed labeling budget; they want to reduce per-image labeling cost while still producing high-quality bounding boxes. Which Ground Truth feature most directly addresses this need?,Ground Truth automated data labeling trains an active-learning model alongside human labelers and routes only ambiguous examples to humans which materially reduces labeling spend on large datasets while maintaining quality through human review of uncertain cases. A manual-only workforce ignores the cost reduction. Mechanical Turk without active learning is still purely manual. SageMaker Clarify analyzes bias and explainability and does not produce labels.,k-1-1-5|k-1-3-1,medium,ai-generated,FALSE,B,Use a private workforce only with no automation,FALSE,2
d-1-33,D1,mc,A computer-vision team has 5 million unlabeled product images in Amazon S3 and a fixed labeling budget; they want to reduce per-image labeling cost while still producing high-quality bounding boxes. Which Ground Truth feature most directly addresses this need?,Ground Truth automated data labeling trains an active-learning model alongside human labelers and routes only ambiguous examples to humans which materially reduces labeling spend on large datasets while maintaining quality through human review of uncertain cases. A manual-only workforce ignores the cost reduction. Mechanical Turk without active learning is still purely manual. SageMaker Clarify analyzes bias and explainability and does not produce labels.,k-1-1-5|k-1-3-1,medium,ai-generated,FALSE,C,Use Mechanical Turk crowd workers without active learning,FALSE,3
d-1-33,D1,mc,A computer-vision team has 5 million unlabeled product images in Amazon S3 and a fixed labeling budget; they want to reduce per-image labeling cost while still producing high-quality bounding boxes. Which Ground Truth feature most directly addresses this need?,Ground Truth automated data labeling trains an active-learning model alongside human labelers and routes only ambiguous examples to humans which materially reduces labeling spend on large datasets while maintaining quality through human review of uncertain cases. A manual-only workforce ignores the cost reduction. Mechanical Turk without active learning is still purely manual. SageMaker Clarify analyzes bias and explainability and does not produce labels.,k-1-1-5|k-1-3-1,medium,ai-generated,FALSE,D,Use SageMaker Clarify to generate the bounding boxes automatically,FALSE,4
d-1-34,D1,mr,A regulated lender governs its training data with AWS Lake Formation and wants to run a SageMaker Clarify pre-training bias job over an S3 dataset cataloged in Glue. Which TWO actions are required to make the bias job succeed without granting the Clarify role broad S3 access? (Select TWO),Clarify reads the dataset using a processing role that needs Lake Formation permissions on the relevant Glue Catalog table to access governed data; running the job against the cataloged dataset is the supported pre-training bias workflow. Macie discovers PII not bias. Glue Data Quality measures rule conformance not bias metrics. S3 Object Lambda does not perform bias analysis.,k-1-1-8|k-1-3-2|k-1-3-5,hard,ai-generated,FALSE,A,Run a SageMaker Clarify pre-training bias job referencing the Glue cataloged dataset,TRUE,1
d-1-34,D1,mr,A regulated lender governs its training data with AWS Lake Formation and wants to run a SageMaker Clarify pre-training bias job over an S3 dataset cataloged in Glue. Which TWO actions are required to make the bias job succeed without granting the Clarify role broad S3 access? (Select TWO),Clarify reads the dataset using a processing role that needs Lake Formation permissions on the relevant Glue Catalog table to access governed data; running the job against the cataloged dataset is the supported pre-training bias workflow. Macie discovers PII not bias. Glue Data Quality measures rule conformance not bias metrics. S3 Object Lambda does not perform bias analysis.,k-1-1-8|k-1-3-2|k-1-3-5,hard,ai-generated,FALSE,B,Grant Lake Formation permissions on the relevant Glue Catalog table to the Clarify processing role,TRUE,2
d-1-34,D1,mr,A regulated lender governs its training data with AWS Lake Formation and wants to run a SageMaker Clarify pre-training bias job over an S3 dataset cataloged in Glue. Which TWO actions are required to make the bias job succeed without granting the Clarify role broad S3 access? (Select TWO),Clarify reads the dataset using a processing role that needs Lake Formation permissions on the relevant Glue Catalog table to access governed data; running the job against the cataloged dataset is the supported pre-training bias workflow. Macie discovers PII not bias. Glue Data Quality measures rule conformance not bias metrics. S3 Object Lambda does not perform bias analysis.,k-1-1-8|k-1-3-2|k-1-3-5,hard,ai-generated,FALSE,C,Use Amazon Macie to detect bias in the dataset,FALSE,3
d-1-34,D1,mr,A regulated lender governs its training data with AWS Lake Formation and wants to run a SageMaker Clarify pre-training bias job over an S3 dataset cataloged in Glue. Which TWO actions are required to make the bias job succeed without granting the Clarify role broad S3 access? (Select TWO),Clarify reads the dataset using a processing role that needs Lake Formation permissions on the relevant Glue Catalog table to access governed data; running the job against the cataloged dataset is the supported pre-training bias workflow. Macie discovers PII not bias. Glue Data Quality measures rule conformance not bias metrics. S3 Object Lambda does not perform bias analysis.,k-1-1-8|k-1-3-2|k-1-3-5,hard,ai-generated,FALSE,D,Use Glue Data Quality rules to compute bias metrics,FALSE,4
d-1-34,D1,mr,A regulated lender governs its training data with AWS Lake Formation and wants to run a SageMaker Clarify pre-training bias job over an S3 dataset cataloged in Glue. Which TWO actions are required to make the bias job succeed without granting the Clarify role broad S3 access? (Select TWO),Clarify reads the dataset using a processing role that needs Lake Formation permissions on the relevant Glue Catalog table to access governed data; running the job against the cataloged dataset is the supported pre-training bias workflow. Macie discovers PII not bias. Glue Data Quality measures rule conformance not bias metrics. S3 Object Lambda does not perform bias analysis.,k-1-1-8|k-1-3-2|k-1-3-5,hard,ai-generated,FALSE,E,Use S3 Object Lambda to perform bias analysis at read time,FALSE,5
d-1-35,D1,mc,A multinational retailer collects personal data from customers in the EU and the United States; data residency rules require EU personal data to remain in EU regions and US data to remain in US regions but the company still wants to deploy a recommendation model in both regions. Which strategy correctly balances residency with model deployment?,The simplest residency-respecting design is to keep regional data in regional buckets and train regional models so personal data never crosses regional boundaries while the model artifacts can still be served in each region. Replicating EU data to a US region directly violates residency. Encryption alone does not change where data physically resides for residency purposes. Federated learning may be valid in principle but is much more complex than the question requires and the option here is anonymization-based which still risks residency violation if the raw data crosses the boundary.,k-1-1-5|k-1-3-5,medium,ai-generated,FALSE,A,Replicate all EU data to a US region for centralized training and replicate the model back to EU,FALSE,1
d-1-35,D1,mc,A multinational retailer collects personal data from customers in the EU and the United States; data residency rules require EU personal data to remain in EU regions and US data to remain in US regions but the company still wants to deploy a recommendation model in both regions. Which strategy correctly balances residency with model deployment?,The simplest residency-respecting design is to keep regional data in regional buckets and train regional models so personal data never crosses regional boundaries while the model artifacts can still be served in each region. Replicating EU data to a US region directly violates residency. Encryption alone does not change where data physically resides for residency purposes. Federated learning may be valid in principle but is much more complex than the question requires and the option here is anonymization-based which still risks residency violation if the raw data crosses the boundary.,k-1-1-5|k-1-3-5,medium,ai-generated,FALSE,B,Train and store regional model artifacts in each region using only that region's S3 data,TRUE,2
d-1-35,D1,mc,A multinational retailer collects personal data from customers in the EU and the United States; data residency rules require EU personal data to remain in EU regions and US data to remain in US regions but the company still wants to deploy a recommendation model in both regions. Which strategy correctly balances residency with model deployment?,The simplest residency-respecting design is to keep regional data in regional buckets and train regional models so personal data never crosses regional boundaries while the model artifacts can still be served in each region. Replicating EU data to a US region directly violates residency. Encryption alone does not change where data physically resides for residency purposes. Federated learning may be valid in principle but is much more complex than the question requires and the option here is anonymization-based which still risks residency violation if the raw data crosses the boundary.,k-1-1-5|k-1-3-5,medium,ai-generated,FALSE,C,Encrypt EU data with KMS and replicate it to a US region for unified training,FALSE,3
d-1-35,D1,mc,A multinational retailer collects personal data from customers in the EU and the United States; data residency rules require EU personal data to remain in EU regions and US data to remain in US regions but the company still wants to deploy a recommendation model in both regions. Which strategy correctly balances residency with model deployment?,The simplest residency-respecting design is to keep regional data in regional buckets and train regional models so personal data never crosses regional boundaries while the model artifacts can still be served in each region. Replicating EU data to a US region directly violates residency. Encryption alone does not change where data physically resides for residency purposes. Federated learning may be valid in principle but is much more complex than the question requires and the option here is anonymization-based which still risks residency violation if the raw data crosses the boundary.,k-1-1-5|k-1-3-5,medium,ai-generated,FALSE,D,Anonymize EU data on the fly and stream it to a US training cluster,FALSE,4
d-1-36,D1,mc,A team has a 12 TB CSV dataset in S3 used for binary classification with 99.5% negative and 0.5% positive labels; they need to repeatedly load only the positive examples plus a sampled subset of negatives for training experiments and current full scans are slow and expensive. Which storage change most directly accelerates this access pattern?,Partitioning by label class on Parquet lets a Spark or Athena reader skip the entire negative-label prefix and read only the positive partition; combined with Parquet's columnar projection this dramatically reduces both bytes scanned and parse time when repeatedly accessing the rare class. Manifest files do not reduce CSV scan cost. JSON is row-based and verbose. FSx for Lustre does not reduce class-filtering scan cost since it still must scan to find the minority class.,k-1-1-5|s-1-1-1|k-1-3-3,hard,ai-generated,FALSE,A,Convert to Apache Parquet partitioned by the label column,TRUE,1
d-1-36,D1,mc,A team has a 12 TB CSV dataset in S3 used for binary classification with 99.5% negative and 0.5% positive labels; they need to repeatedly load only the positive examples plus a sampled subset of negatives for training experiments and current full scans are slow and expensive. Which storage change most directly accelerates this access pattern?,Partitioning by label class on Parquet lets a Spark or Athena reader skip the entire negative-label prefix and read only the positive partition; combined with Parquet's columnar projection this dramatically reduces both bytes scanned and parse time when repeatedly accessing the rare class. Manifest files do not reduce CSV scan cost. JSON is row-based and verbose. FSx for Lustre does not reduce class-filtering scan cost since it still must scan to find the minority class.,k-1-1-5|s-1-1-1|k-1-3-3,hard,ai-generated,FALSE,B,Keep CSV but add an S3 manifest file listing positive-class objects,FALSE,2
d-1-36,D1,mc,A team has a 12 TB CSV dataset in S3 used for binary classification with 99.5% negative and 0.5% positive labels; they need to repeatedly load only the positive examples plus a sampled subset of negatives for training experiments and current full scans are slow and expensive. Which storage change most directly accelerates this access pattern?,Partitioning by label class on Parquet lets a Spark or Athena reader skip the entire negative-label prefix and read only the positive partition; combined with Parquet's columnar projection this dramatically reduces both bytes scanned and parse time when repeatedly accessing the rare class. Manifest files do not reduce CSV scan cost. JSON is row-based and verbose. FSx for Lustre does not reduce class-filtering scan cost since it still must scan to find the minority class.,k-1-1-5|s-1-1-1|k-1-3-3,hard,ai-generated,FALSE,C,Convert to JSON Lines without partitioning,FALSE,3
d-1-36,D1,mc,A team has a 12 TB CSV dataset in S3 used for binary classification with 99.5% negative and 0.5% positive labels; they need to repeatedly load only the positive examples plus a sampled subset of negatives for training experiments and current full scans are slow and expensive. Which storage change most directly accelerates this access pattern?,Partitioning by label class on Parquet lets a Spark or Athena reader skip the entire negative-label prefix and read only the positive partition; combined with Parquet's columnar projection this dramatically reduces both bytes scanned and parse time when repeatedly accessing the rare class. Manifest files do not reduce CSV scan cost. JSON is row-based and verbose. FSx for Lustre does not reduce class-filtering scan cost since it still must scan to find the minority class.,k-1-1-5|s-1-1-1|k-1-3-3,hard,ai-generated,FALSE,D,Move the CSV to FSx for Lustre,FALSE,4
d-1-37,D1,mc,A SaaS company recently moved customer support chats into S3 via Kinesis Data Firehose for downstream ML; the security team is worried that some incoming chats may contain credit card numbers or government IDs that should not be present in the training corpus. Which AWS service most directly identifies inadvertent PII in the resulting S3 data?,Macie automates discovery and classification of sensitive data such as credit card numbers and government IDs in S3 buckets and produces findings the security team can act on. Athena queries to find sensitive data require manual brittle regex and miss many formats. CloudTrail logs API activity not data content. Clarify performs bias and explainability analysis not PII discovery.,k-1-1-2|k-1-3-5,medium,ai-generated,FALSE,A,Schedule Amazon Macie discovery jobs against the destination S3 bucket,TRUE,1
d-1-37,D1,mc,A SaaS company recently moved customer support chats into S3 via Kinesis Data Firehose for downstream ML; the security team is worried that some incoming chats may contain credit card numbers or government IDs that should not be present in the training corpus. Which AWS service most directly identifies inadvertent PII in the resulting S3 data?,Macie automates discovery and classification of sensitive data such as credit card numbers and government IDs in S3 buckets and produces findings the security team can act on. Athena queries to find sensitive data require manual brittle regex and miss many formats. CloudTrail logs API activity not data content. Clarify performs bias and explainability analysis not PII discovery.,k-1-1-2|k-1-3-5,medium,ai-generated,FALSE,B,Run Athena queries with regex over the S3 data weekly,FALSE,2
d-1-37,D1,mc,A SaaS company recently moved customer support chats into S3 via Kinesis Data Firehose for downstream ML; the security team is worried that some incoming chats may contain credit card numbers or government IDs that should not be present in the training corpus. Which AWS service most directly identifies inadvertent PII in the resulting S3 data?,Macie automates discovery and classification of sensitive data such as credit card numbers and government IDs in S3 buckets and produces findings the security team can act on. Athena queries to find sensitive data require manual brittle regex and miss many formats. CloudTrail logs API activity not data content. Clarify performs bias and explainability analysis not PII discovery.,k-1-1-2|k-1-3-5,medium,ai-generated,FALSE,C,Use AWS CloudTrail to detect record content,FALSE,3
d-1-37,D1,mc,A SaaS company recently moved customer support chats into S3 via Kinesis Data Firehose for downstream ML; the security team is worried that some incoming chats may contain credit card numbers or government IDs that should not be present in the training corpus. Which AWS service most directly identifies inadvertent PII in the resulting S3 data?,Macie automates discovery and classification of sensitive data such as credit card numbers and government IDs in S3 buckets and produces findings the security team can act on. Athena queries to find sensitive data require manual brittle regex and miss many formats. CloudTrail logs API activity not data content. Clarify performs bias and explainability analysis not PII discovery.,k-1-1-2|k-1-3-5,medium,ai-generated,FALSE,D,Use SageMaker Clarify to scan for PII,FALSE,4
d-1-38,D1,mc,A team training an image classifier has only 5000 labeled images in S3 across 20 classes; the model overfits quickly with high training accuracy but poor validation accuracy. Which technique most directly addresses limited training data and reduces overfitting?,Image augmentation - random rotations flips crops and color jitter - synthetically expands the training distribution and is the standard remedy for small image datasets that overfit. Reducing model size alone may underfit and does not increase the effective dataset. Reducing the training share gives the model less data and worsens overfitting. Replacing real images with pure synthetic data risks domain shift and is rarely the right answer for this scenario.,k-1-1-5|s-1-3-2,medium,ai-generated,FALSE,A,Apply image augmentation such as random crops flips and color jitter during training,TRUE,1
d-1-38,D1,mc,A team training an image classifier has only 5000 labeled images in S3 across 20 classes; the model overfits quickly with high training accuracy but poor validation accuracy. Which technique most directly addresses limited training data and reduces overfitting?,Image augmentation - random rotations flips crops and color jitter - synthetically expands the training distribution and is the standard remedy for small image datasets that overfit. Reducing model size alone may underfit and does not increase the effective dataset. Reducing the training share gives the model less data and worsens overfitting. Replacing real images with pure synthetic data risks domain shift and is rarely the right answer for this scenario.,k-1-1-5|s-1-3-2,medium,ai-generated,FALSE,B,Drastically reduce model parameter count and rely on the same dataset,FALSE,2
d-1-38,D1,mc,A team training an image classifier has only 5000 labeled images in S3 across 20 classes; the model overfits quickly with high training accuracy but poor validation accuracy. Which technique most directly addresses limited training data and reduces overfitting?,Image augmentation - random rotations flips crops and color jitter - synthetically expands the training distribution and is the standard remedy for small image datasets that overfit. Reducing model size alone may underfit and does not increase the effective dataset. Reducing the training share gives the model less data and worsens overfitting. Replacing real images with pure synthetic data risks domain shift and is rarely the right answer for this scenario.,k-1-1-5|s-1-3-2,medium,ai-generated,FALSE,C,Reduce the training set to 50% so the model sees fewer examples per epoch,FALSE,3
d-1-38,D1,mc,A team training an image classifier has only 5000 labeled images in S3 across 20 classes; the model overfits quickly with high training accuracy but poor validation accuracy. Which technique most directly addresses limited training data and reduces overfitting?,Image augmentation - random rotations flips crops and color jitter - synthetically expands the training distribution and is the standard remedy for small image datasets that overfit. Reducing model size alone may underfit and does not increase the effective dataset. Reducing the training share gives the model less data and worsens overfitting. Replacing real images with pure synthetic data risks domain shift and is rarely the right answer for this scenario.,k-1-1-5|s-1-3-2,medium,ai-generated,FALSE,D,Replace the real images with fully synthetic images and discard the real dataset,FALSE,4
d-1-39,D1,mr,A team ingests sensor events through Amazon Kinesis Data Streams into S3 and runs daily training jobs on the cataloged data; recent silent quality regressions caused poor models. The team wants quality issues to be detected automatically before training rather than after. Which TWO additions are most effective? (Select TWO),Glue Data Quality rules embedded in the ETL job catch issues at transformation time before the dataset is published; scheduled DQ ruleset evaluations on the Glue Catalog table provide continuous monitoring. CloudWatch alarms on training accuracy detect issues only after training. Increasing instance memory has no effect on data quality. Macie focuses on PII not on data quality regressions.,k-1-1-3|k-1-3-4,hard,ai-generated,FALSE,A,Embed Glue Data Quality rule evaluation steps inside the Glue ETL job and fail the job on critical rule failures,TRUE,1
d-1-39,D1,mr,A team ingests sensor events through Amazon Kinesis Data Streams into S3 and runs daily training jobs on the cataloged data; recent silent quality regressions caused poor models. The team wants quality issues to be detected automatically before training rather than after. Which TWO additions are most effective? (Select TWO),Glue Data Quality rules embedded in the ETL job catch issues at transformation time before the dataset is published; scheduled DQ ruleset evaluations on the Glue Catalog table provide continuous monitoring. CloudWatch alarms on training accuracy detect issues only after training. Increasing instance memory has no effect on data quality. Macie focuses on PII not on data quality regressions.,k-1-1-3|k-1-3-4,hard,ai-generated,FALSE,B,Schedule Glue Data Quality ruleset evaluations against the cataloged table and alert on failures,TRUE,2
d-1-39,D1,mr,A team ingests sensor events through Amazon Kinesis Data Streams into S3 and runs daily training jobs on the cataloged data; recent silent quality regressions caused poor models. The team wants quality issues to be detected automatically before training rather than after. Which TWO additions are most effective? (Select TWO),Glue Data Quality rules embedded in the ETL job catch issues at transformation time before the dataset is published; scheduled DQ ruleset evaluations on the Glue Catalog table provide continuous monitoring. CloudWatch alarms on training accuracy detect issues only after training. Increasing instance memory has no effect on data quality. Macie focuses on PII not on data quality regressions.,k-1-1-3|k-1-3-4,hard,ai-generated,FALSE,C,Add a CloudWatch alarm on training-job accuracy metrics to detect quality issues,FALSE,3
d-1-39,D1,mr,A team ingests sensor events through Amazon Kinesis Data Streams into S3 and runs daily training jobs on the cataloged data; recent silent quality regressions caused poor models. The team wants quality issues to be detected automatically before training rather than after. Which TWO additions are most effective? (Select TWO),Glue Data Quality rules embedded in the ETL job catch issues at transformation time before the dataset is published; scheduled DQ ruleset evaluations on the Glue Catalog table provide continuous monitoring. CloudWatch alarms on training accuracy detect issues only after training. Increasing instance memory has no effect on data quality. Macie focuses on PII not on data quality regressions.,k-1-1-3|k-1-3-4,hard,ai-generated,FALSE,D,Increase SageMaker training instance memory so bad data is tolerated,FALSE,4
d-1-39,D1,mr,A team ingests sensor events through Amazon Kinesis Data Streams into S3 and runs daily training jobs on the cataloged data; recent silent quality regressions caused poor models. The team wants quality issues to be detected automatically before training rather than after. Which TWO additions are most effective? (Select TWO),Glue Data Quality rules embedded in the ETL job catch issues at transformation time before the dataset is published; scheduled DQ ruleset evaluations on the Glue Catalog table provide continuous monitoring. CloudWatch alarms on training accuracy detect issues only after training. Increasing instance memory has no effect on data quality. Macie focuses on PII not on data quality regressions.,k-1-1-3|k-1-3-4,hard,ai-generated,FALSE,E,Run Amazon Macie discovery jobs to detect data quality regressions,FALSE,5
d-1-40,D1,mc,A bank uses Amazon MSK to stream customer transaction events that include account numbers and partial card data; the team must comply with internal policies that forbid plaintext PII anywhere in the streaming layer. Which configuration best meets these requirements?,Encryption in transit between clients and brokers and encryption at rest using KMS plus IAM authentication for clients are MSK best practices; tokenizing PII at the producer ensures even leaked broker storage cannot reveal raw values. Plaintext topics behind a VPC do not satisfy a no-plaintext-PII requirement. Encryption only at rest leaves data in transit exposed. Skipping encryption entirely violates the policy regardless of network controls.,k-1-1-4|k-1-3-5,medium,ai-generated,FALSE,A,Enable MSK encryption in transit and at rest; use IAM client auth; tokenize PII at the producer before publish,TRUE,1
d-1-40,D1,mc,A bank uses Amazon MSK to stream customer transaction events that include account numbers and partial card data; the team must comply with internal policies that forbid plaintext PII anywhere in the streaming layer. Which configuration best meets these requirements?,Encryption in transit between clients and brokers and encryption at rest using KMS plus IAM authentication for clients are MSK best practices; tokenizing PII at the producer ensures even leaked broker storage cannot reveal raw values. Plaintext topics behind a VPC do not satisfy a no-plaintext-PII requirement. Encryption only at rest leaves data in transit exposed. Skipping encryption entirely violates the policy regardless of network controls.,k-1-1-4|k-1-3-5,medium,ai-generated,FALSE,B,Use plaintext topics inside a private VPC and rely on network isolation,FALSE,2
d-1-40,D1,mc,A bank uses Amazon MSK to stream customer transaction events that include account numbers and partial card data; the team must comply with internal policies that forbid plaintext PII anywhere in the streaming layer. Which configuration best meets these requirements?,Encryption in transit between clients and brokers and encryption at rest using KMS plus IAM authentication for clients are MSK best practices; tokenizing PII at the producer ensures even leaked broker storage cannot reveal raw values. Plaintext topics behind a VPC do not satisfy a no-plaintext-PII requirement. Encryption only at rest leaves data in transit exposed. Skipping encryption entirely violates the policy regardless of network controls.,k-1-1-4|k-1-3-5,medium,ai-generated,FALSE,C,Encrypt data only at rest and use plaintext for in-transit traffic,FALSE,3
d-1-40,D1,mc,A bank uses Amazon MSK to stream customer transaction events that include account numbers and partial card data; the team must comply with internal policies that forbid plaintext PII anywhere in the streaming layer. Which configuration best meets these requirements?,Encryption in transit between clients and brokers and encryption at rest using KMS plus IAM authentication for clients are MSK best practices; tokenizing PII at the producer ensures even leaked broker storage cannot reveal raw values. Plaintext topics behind a VPC do not satisfy a no-plaintext-PII requirement. Encryption only at rest leaves data in transit exposed. Skipping encryption entirely violates the policy regardless of network controls.,k-1-1-4|k-1-3-5,medium,ai-generated,FALSE,D,Skip encryption entirely and rely on subnet ACLs,FALSE,4
d-1-41,D1,mc,A data preparation team uses AWS Glue DataBrew to clean a customer dataset and wants automated statistics on missing values column distributions outliers and correlations to identify data integrity issues quickly. Which capability is purpose-built for this?,DataBrew profile jobs generate detailed dataset profiles including missing values value distributions correlations and outliers - exactly the integrity insights requested with no custom code. Glue Data Quality is rule-based and tests specific assertions rather than producing a comprehensive profile. Manual Athena queries are slow ad hoc and fragile. Clarify focuses on bias and explainability not general profiling.,k-1-2-3|k-1-3-4,medium,ai-generated,FALSE,A,Run a DataBrew profile job on the dataset,TRUE,1
